null,สะเตงนอก,เมืองยะลา,ยะลา,95000,950116,9501,95
null,หน้าถ้ำ,เมืองยะลา,ยะลา,95000,950110,9501,95
null,เปาะเส้ง,เมืองยะลา,ยะลา,95000,950112,9501,95
null,กำแมด,กุดชุม,ยโสธร,35140,350303,3503,35
null,กุดชุม,กุดชุม,ยโสธร,35140,350301,3503,35
null,คำน้ำสร้าง,กุดชุม,ยโสธร,35140,350308,3503,35
null,นาโส่,กุดชุม,ยโสธร,35140,350304,3503,35
null,หนองหมี,กุดชุม,ยโสธร,35140,350306,3503,35
null,หนองแหน,กุดชุม,ยโสธร,35140,350309,3503,35
null,ห้วยแก้ง,กุดชุม,ยโสธร,35140,350305,3503,35
null,โนนเปือย,กุดชุม,ยโสธร,35140,350302,3503,35
null,โพนงาม,กุดชุม,ยโสธร,35140,350307,3503,35
null,กุดกุง,คำเขื่อนแก้ว,ยโสธร,35110,350410,3504,35
null,กู่จาน,คำเขื่อนแก้ว,ยโสธร,35110,350408,3504,35
null,ดงเจริญ,คำเขื่อนแก้ว,ยโสธร,35110,350413,3504,35
null,ดงแคนใหญ่,คำเขื่อนแก้ว,ยโสธร,35180,350407,3504,35
null,ทุ่งมน,คำเขื่อนแก้ว,ยโสธร,35110,350405,3504,35
null,นาคำ,คำเขื่อนแก้ว,ยโสธร,35180,350406,3504,35
null,นาแก,คำเขื่อนแก้ว,ยโสธร,35180,350409,3504,35
null,ย่อ,คำเขื่อนแก้ว,ยโสธร,35110,350402,3504,35
null,ลุมพุก,คำเขื่อนแก้ว,ยโสธร,35110,350401,3504,35
null,สงเปือย,คำเขื่อนแก้ว,ยโสธร,35110,350403,3504,35
null,เหล่าไฮ,คำเขื่อนแก้ว,ยโสธร,35110,350411,3504,35
null,แคนน้อย,คำเขื่อนแก้ว,ยโสธร,35180,350412,3504,35
null,โพนทัน,คำเขื่อนแก้ว,ยโสธร,35110,350404,3504,35
null,กุดน้ำใส,ค้อวัง,ยโสธร,35160,350698,3507,35
null,ค้อวัง,ค้อวัง,ยโสธร,35160,350696,3507,35
null,น้ำอ้อม,ค้อวัง,ยโสธร,35160,350697,3507,35
null,ฟ้าห่วน,ค้อวัง,ยโสธร,35160,350699,3507,35
null,ดงมะไฟ,ทรายมูล,ยโสธร,35170,350197,3502,35
null,ดู่ลาด,ทรายมูล,ยโสธร,35170,350202,3502,35
null,ทรายมูล,ทรายมูล,ยโสธร,35170,350199,3502,35
null,นาเวียง,ทรายมูล,ยโสธร,35170,350196,3502,35
null,ไผ่,ทรายมูล,ยโสธร,35170,350205,3502,35
null,กระจาย,ป่าติ้ว,ยโสธร,35150,350502,3505,35
null,ศรีฐาน,ป่าติ้ว,ยโสธร,35150,350505,3505,35
null,เชียงเพ็ง,ป่าติ้ว,ยโสธร,35150,350504,3505,35
null,โคกนาโก,ป่าติ้ว,ยโสธร,35150,350503,3505,35
null,โพธิ์ไทร,ป่าติ้ว,ยโสธร,35150,350501,3505,35
null,คูเมือง,มหาชนะชัย,ยโสธร,35130,350603,3506,35
null,บากเรือ,มหาชนะชัย,ยโสธร,35130,350605,3506,35
null,บึงแก,มหาชนะชัย,ยโสธร,35130,350608,3506,35
null,ผือฮี,มหาชนะชัย,ยโสธร,35130,350604,3506,35
null,พระเสาร์,มหาชนะชัย,ยโสธร,35130,350609,3506,35
null,ฟ้าหยาด,มหาชนะชัย,ยโสธร,35130,350601,3506,35
null,ม่วง,มหาชนะชัย,ยโสธร,35130,350606,3506,35
null,สงยาง,มหาชนะชัย,ยโสธร,35130,350610,3506,35
null,หัวเมือง,มหาชนะชัย,ยโสธร,35130,350602,3506,35
null,โนนทราย,มหาชนะชัย,ยโสธร,35130,350607,3506,35
null,ขั้นไดใหญ่,เมืองยโสธร,ยโสธร,35000,350108,3501,35
null,ขุมเงิน,เมืองยโสธร,ยโสธร,35000,350115,3501,35
null,ค้อเหนือ,เมืองยโสธร,ยโสธร,35000,350105,3501,35
null,ดู่ทุ่ง,เมืองยโสธร,ยโสธร,35000,350106,3501,35
null,ตาดทอง,เมืองยโสธร,ยโสธร,35000,350103,3501,35
null,ทุ่งนางโอก,เมืองยโสธร,ยโสธร,35000,350116,3501,35
null,ทุ่งแต้,เมืองยโสธร,ยโสธร,35000,350109,3501,35
null,นาสะไมย์,เมืองยโสธร,ยโสธร,35000,350111,3501,35
null,น้ำคำใหญ่,เมืองยโสธร,ยโสธร,35000,350102,3501,35
null,สำราญ,เมืองยโสธร,ยโสธร,35000,350104,3501,35
null,สิงห์,เมืองยโสธร,ยโสธร,35000,350110,3501,35
null,หนองคู,เมืองยโสธร,ยโสธร,35000,350114,3501,35
null,หนองหิน,เมืองยโสธร,ยโสธร,35000,350113,3501,35
null,หนองเป็ด,เมืองยโสธร,ยโสธร,35000,350118,3501,35
null,หนองเรือ,เมืองยโสธร,ยโสธร,35000,350117,3501,35
null,เขื่องคำ,เมืองยโสธร,ยโสธร,35000,350112,3501,35
null,เดิด,เมืองยโสธร,ยโสธร,35000,350107,3501,35
null,ในเมือง,เมืองยโสธร,ยโสธร,35000,350101,3501,35
null,กุดเชียงหมี,เลิงนกทา,ยโสธร,35120,350807,3508,35
null,กุดแห่,เลิงนกทา,ยโสธร,35120,350811,3508,35
null,บุ่งค้า,เลิงนกทา,ยโสธร,35120,350802,3508,35
null,ศรีแก้ว,เลิงนกทา,ยโสธร,35120,350814,3508,35
null,สร้างมิ่ง,เลิงนกทา,ยโสธร,35120,350813,3508,35
null,สวาท,เลิงนกทา,ยโสธร,35120,350803,3508,35
null,สามัคคี,เลิงนกทา,ยโสธร,35120,350806,3508,35
null,สามแยก,เลิงนกทา,ยโสธร,35120,350810,3508,35
null,ห้องแซง,เลิงนกทา,ยโสธร,35120,350805,3508,35
null,โคกสำราญ,เลิงนกทา,ยโสธร,35120,350812,3508,35
null,คำเตย,ไทยเจริญ,ยโสธร,35120,350808,3509,35
null,คำไผ่,ไทยเจริญ,ยโสธร,35120,350809,3509,35
null,น้ำคำ,ไทยเจริญ,ยโสธร,35120,350801,3509,35
null,ส้มผ่อ,ไทยเจริญ,ยโสธร,35120,350804,3509,35
null,ไทยเจริญ,ไทยเจริญ,ยโสธร,35120,350815,3509,35
null,จ.ป.ร.,กระบุรี,ระนอง,85110,850406,8504,85
null,น้ำจืด,กระบุรี,ระนอง,85110,850401,8504,85
null,น้ำจืดน้อย,กระบุรี,ระนอง,85110,850402,8504,85
null,บางใหญ่,กระบุรี,ระนอง,85110,850407,8504,85
null,ปากจั่น,กระบุรี,ระนอง,85110,850404,8504,85
null,มะมุ,กระบุรี,ระนอง,85110,850403,8504,85
null,ลำเลียง,กระบุรี,ระนอง,85110,850405,8504,85
null,กะเปอร์,กะเปอร์,ระนอง,85120,850302,8503,85
null,บางหิน,กะเปอร์,ระนอง,85120,850305,8503,85
null,บ้านนา,กะเปอร์,ระนอง,85120,850304,8503,85
null,ม่วงกลวง,กะเปอร์,ระนอง,85120,850301,8503,85
null,เชี่ยวเหลียง,กะเปอร์,ระนอง,85120,850303,8503,85
null,บางพระเหนือ,ละอุ่น,ระนอง,85130,850204,8502,85
null,บางพระใต้,ละอุ่น,ระนอง,85130,850203,8502,85
null,บางแก้ว,ละอุ่น,ระนอง,85130,850205,8502,85
null,ละอุ่นเหนือ,ละอุ่น,ระนอง,85130,850202,8502,85
null,ละอุ่นใต้,ละอุ่น,ระนอง,85130,850201,8502,85
null,ในวงเหนือ,ละอุ่น,ระนอง,85130,850206,8502,85
null,ในวงใต้,ละอุ่น,ระนอง,85130,850207,8502,85
null,กำพวน,สุขสำราญ,ระนอง,85120,850307,8505,85
null,นาคา,สุขสำราญ,ระนอง,85120,850306,8505,85
null,ทรายแดง,เมืองระนอง,ระนอง,85130,850108,8501,85
null,บางนอน,เมืองระนอง,ระนอง,85000,850106,8501,85
null,บางริ้น,เมืองระนอง,ระนอง,85000,850104,8501,85
null,ปากน้ำ,เมืองระนอง,ระนอง,85000,850105,8501,85
null,ราชกรูด,เมืองระนอง,ระนอง,85000,850102,8501,85
null,หงาว,เมืองระนอง,ระนอง,85000,850103,8501,85
null,หาดส้มแป้น,เมืองระนอง,ระนอง,85000,850107,8501,85
null,เกาะพยาม,เมืองระนอง,ระนอง,85000,850109,8501,85
null,เขานิเวศน์,เมืองระนอง,ระนอง,85000,850101,8501,85
null,นิคมพัฒนา,นิคมพัฒนา,ระยอง,21180,210510,2108,21
null,พนานิคม,นิคมพัฒนา,ระยอง,21180,210509,2108,21
null,มะขามคู่,นิคมพัฒนา,ระยอง,21180,210511,2108,21
null,มาบข่า,นิคมพัฒนา,ระยอง,21180,210508,2108,21
null,ชากบก,บ้านค่าย,ระยอง,21120,210507,2105,21
null,ตาขัน,บ้านค่าย,ระยอง,21120,210504,2105,21
null,บางบุตร,บ้านค่าย,ระยอง,21120,210505,2105,21
null,บ้านค่าย,บ้านค่าย,ระยอง,21120,210501,2105,21
null,หนองตะพาน,บ้านค่าย,ระยอง,21120,210503,2105,21
null,หนองบัว,บ้านค่าย,ระยอง,21120,210506,2105,21
null,หนองละลอก,บ้านค่าย,ระยอง,21120,210502,2105,21
null,บ้านฉาง,บ้านฉาง,ระยอง,21130,210203,2102,21
null,พลา,บ้านฉาง,ระยอง,21130,210199,2102,21
null,สำนักท้อน,บ้านฉาง,ระยอง,21130,210198,2102,21
null,ตาสิทธิ์,ปลวกแดง,ระยอง,21140,210598,2106,21
null,ปลวกแดง,ปลวกแดง,ระยอง,21140,210599,2106,21
null,มาบยางพร,ปลวกแดง,ระยอง,21140,210595,2106,21
null,ละหาร,ปลวกแดง,ระยอง,21140,210597,2106,21
null,หนองไร่,ปลวกแดง,ระยอง,21140,210594,2106,21
null,แม่น้ำคู้,ปลวกแดง,ระยอง,21140,210596,2106,21
null,ชุมแสง,วังจันทร์,ระยอง,21210,210398,2104,21
null,ป่ายุบใน,วังจันทร์,ระยอง,21210,210403,2104,21
null,พลงตาเอี่ยม,วังจันทร์,ระยอง,21210,210404,2104,21
null,วังจันทร์,วังจันทร์,ระยอง,21210,210399,2104,21
null,ชำฆ้อ,เขาชะเมา,ระยอง,21110,210315,2107,21
null,น้ำเป็น,เขาชะเมา,ระยอง,21110,210314,2107,21
null,ห้วยทับมอญ,เขาชะเมา,ระยอง,21110,210316,2107,21
null,เขาน้อย,เขาชะเมา,ระยอง,21110,210319,2107,21
null,กะเฉด,เมืองระยอง,ระยอง,21100,210110,2101,21
null,ตะพง,เมืองระยอง,ระยอง,21000,210103,2101,21
null,ทับมา,เมืองระยอง,ระยอง,21000,210111,2101,21
null,ท่าประดู่,เมืองระยอง,ระยอง,21000,210101,2101,21
null,นาตาขวัญ,เมืองระยอง,ระยอง,21000,210108,2101,21
null,น้ำคอก,เมืองระยอง,ระยอง,21000,210112,2101,21
null,บ้านแลง,เมืองระยอง,ระยอง,21000,210107,2101,21
null,ปากน้ำ,เมืองระยอง,ระยอง,21000,210104,2101,21
null,มาบตาพุด,เมืองระยอง,ระยอง,21150,210114,2101,21
null,สำนักทอง,เมืองระยอง,ระยอง,21100,210115,2101,21
null,ห้วยโป่ง,เมืองระยอง,ระยอง,21150,210113,2101,21
null,เชิงเนิน,เมืองระยอง,ระยอง,21000,210102,2101,21
null,เนินพระ,เมืองระยอง,ระยอง,21000,210109,2101,21
null,เนินพระ,เมืองระยอง,ระยอง,21150,210109,2101,21
null,เพ,เมืองระยอง,ระยอง,21160,210105,2101,21
null,แกลง,เมืองระยอง,ระยอง,21160,210106,2101,21
null,กระแสบน,แกลง,ระยอง,21110,210307,2103,21
null,กร่ำ,แกลง,ระยอง,21190,210305,2103,21
null,กองดิน,แกลง,ระยอง,22160,210310,2103,21
null,คลองปูน,แกลง,ระยอง,21170,210311,2103,21
null,ชากพง,แกลง,ระยอง,21190,210306,2103,21
null,ชากโดน,แกลง,ระยอง,21110,210303,2103,21
null,ทางเกวียน,แกลง,ระยอง,21110,210301,2103,21
null,ทุ่งควายกิน,แกลง,ระยอง,21110,210309,2103,21
null,บ้านนา,แกลง,ระยอง,21110,210308,2103,21
null,ปากน้ำกระแส,แกลง,ระยอง,21170,210313,2103,21
null,พังราด,แกลง,ระยอง,21170,210312,2103,21
null,วังหว้า,แกลง,ระยอง,21110,210302,2103,21
null,สองสลึง,แกลง,ระยอง,21110,210318,2103,21
null,ห้วยยาง,แกลง,ระยอง,21110,210317,2103,21
null,เนินฆ้อ,แกลง,ระยอง,21110,210304,2103,21
null,จอมบึง,จอมบึง,ราชบุรี,70150,700201,7002,70
null,ด่านทับตะโก,จอมบึง,ราชบุรี,70150,700204,7002,70
null,ปากช่อง,จอมบึง,ราชบุรี,70150,700202,7002,70
null,รางบัว,จอมบึง,ราชบุรี,70150,700206,7002,70
null,เบิกไพร,จอมบึง,ราชบุรี,70150,700203,7002,70
null,แก้มอ้น,จอมบึง,ราชบุรี,70150,700205,7002,70
null,ขุนพิทักษ์,ดำเนินสะดวก,ราชบุรี,70130,700412,7004,70
null,ดอนกรวย,ดำเนินสะดวก,ราชบุรี,70130,700405,7004,70
null,ดอนคลัง,ดำเนินสะดวก,ราชบุรี,70130,700406,7004,70
null,ดอนไผ่,ดำเนินสะดวก,ราชบุรี,70130,700413,7004,70
null,ดำเนินสะดวก,ดำเนินสะดวก,ราชบุรี,70130,700401,7004,70
null,ตาหลวง,ดำเนินสะดวก,ราชบุรี,70130,700404,7004,70
null,ท่านัด,ดำเนินสะดวก,ราชบุรี,70130,700411,7004,70
null,บัวงาม,ดำเนินสะดวก,ราชบุรี,70210,700407,7004,70
null,บ้านไร่,ดำเนินสะดวก,ราชบุรี,70130,700122,7004,70
null,ประสาทสิทธิ์,ดำเนินสะดวก,ราชบุรี,70210,700402,7004,70
null,ศรีสุราษฎร์,ดำเนินสะดวก,ราชบุรี,70130,700403,7004,70
null,สี่หมื่น,ดำเนินสะดวก,ราชบุรี,70130,700410,7004,70
null,แพงพวย,ดำเนินสะดวก,ราชบุรี,70130,700409,7004,70
null,ดอนคา,บางแพ,ราชบุรี,70160,700606,7006,70
null,ดอนใหญ่,บางแพ,ราชบุรี,70160,700605,7006,70
null,บางแพ,บางแพ,ราชบุรี,70160,700601,7006,70
null,วังเย็น,บางแพ,ราชบุรี,70160,700602,7006,70
null,วัดแก้ว,บางแพ,ราชบุรี,70160,700604,7006,70
null,หัวโพ,บางแพ,ราชบุรี,70160,700603,7006,70
null,โพหัก,บางแพ,ราชบุรี,70160,700607,7006,70
null,บ้านคา,บ้านคา,ราชบุรี,70180,700305,7010,70
null,บ้านบึง,บ้านคา,ราชบุรี,70180,700303,7010,70
null,หนองพันจันทร์,บ้านคา,ราชบุรี,70180,700306,7010,70
null,กรับใหญ่,บ้านโป่ง,ราชบุรี,70190,700503,7005,70
null,คุ้งพยอม,บ้านโป่ง,ราชบุรี,70110,700511,7005,70
null,ดอนกระเบื้อง,บ้านโป่ง,ราชบุรี,70110,700507,7005,70
null,ท่าผา,บ้านโป่ง,ราชบุรี,70110,700502,7005,70
null,นครชุมน์,บ้านโป่ง,ราชบุรี,70110,700509,7005,70
null,บ้านม่วง,บ้านโป่ง,ราชบุรี,70110,700510,7005,70
null,บ้านโป่ง,บ้านโป่ง,ราชบุรี,70110,700501,7005,70
null,ปากแรต,บ้านโป่ง,ราชบุรี,70110,700504,7005,70
null,ลาดบัวขาว,บ้านโป่ง,ราชบุรี,70110,700515,7005,70
null,สวนกล้วย,บ้านโป่ง,ราชบุรี,70110,700508,7005,70
null,หนองกบ,บ้านโป่ง,ราชบุรี,70110,700505,7005,70
null,หนองปลาหมอ,บ้านโป่ง,ราชบุรี,70110,700512,7005,70
null,หนองอ้อ,บ้านโป่ง,ราชบุรี,70110,700506,7005,70
null,เขาขลุง,บ้านโป่ง,ราชบุรี,70110,700513,7005,70
null,เบิกไพร,บ้านโป่ง,ราชบุรี,70110,700203,7005,70
null,ดอนทราย,ปากท่อ,ราชบุรี,70140,700708,7008,70
null,ทุ่งหลวง,ปากท่อ,ราชบุรี,70140,700801,7008,70
null,บ่อกระดาน,ปากท่อ,ราชบุรี,70140,700809,7008,70
null,ปากท่อ,ปากท่อ,ราชบุรี,70140,700805,7008,70
null,ป่าไก่,ปากท่อ,ราชบุรี,70140,700806,7008,70
null,ยางหัก,ปากท่อ,ราชบุรี,70140,700810,7008,70
null,วังมะนาว,ปากท่อ,ราชบุรี,70140,700802,7008,70
null,วัดยางงาม,ปากท่อ,ราชบุรี,70140,700807,7008,70
null,วันดาว,ปากท่อ,ราชบุรี,70140,700811,7008,70
null,หนองกระทุ่ม,ปากท่อ,ราชบุรี,70140,700804,7008,70
null,ห้วยยางโทน,ปากท่อ,ราชบุรี,70140,700812,7008,70
null,อ่างหิน,ปากท่อ,ราชบุรี,70140,700808,7008,70
null,จอมประทัด,วัดเพลง,ราชบุรี,70170,700902,7009,70
null,วัดเพลง,วัดเพลง,ราชบุรี,70170,700903,7009,70
null,เกาะศาลพระ,วัดเพลง,ราชบุรี,70170,700901,7009,70
null,ตะนาวศรี,สวนผึ้ง,ราชบุรี,70180,700307,7003,70
null,ท่าเคย,สวนผึ้ง,ราชบุรี,70180,700304,7003,70
null,ป่าหวาย,สวนผึ้ง,ราชบุรี,70180,700297,7003,70
null,สวนผึ้ง,สวนผึ้ง,ราชบุรี,70180,700299,7003,70
null,คุ้งกระถิน,เมืองราชบุรี,ราชบุรี,70000,700107,7001,70
null,คุ้งน้ำวน,เมืองราชบุรี,ราชบุรี,70000,700106,7001,70
null,คูบัว,เมืองราชบุรี,ราชบุรี,70000,700120,7001,70
null,ดอนตะโก,เมืองราชบุรี,ราชบุรี,70000,700103,7001,70
null,ดอนแร่,เมืองราชบุรี,ราชบุรี,70000,700113,7001,70
null,ท่าราบ,เมืองราชบุรี,ราชบุรี,70000,700121,7001,70
null,น้ำพุ,เมืองราชบุรี,ราชบุรี,70000,700112,7001,70
null,บางป่า,เมืองราชบุรี,ราชบุรี,70000,700118,7001,70
null,บ้านไร่,เมืองราชบุรี,ราชบุรี,70000,700122,7001,70
null,พงสวาย,เมืองราชบุรี,ราชบุรี,70000,700119,7001,70
null,พิกุลทอง,เมืองราชบุรี,ราชบุรี,70000,700111,7001,70
null,สามเรือน,เมืองราชบุรี,ราชบุรี,70000,700110,7001,70
null,หนองกลางนา,เมืองราชบุรี,ราชบุรี,70000,700104,7001,70
null,หน้าเมือง,เมืองราชบุรี,ราชบุรี,70000,700101,7001,70
null,หลุมดิน,เมืองราชบุรี,ราชบุรี,70000,700117,7001,70
null,หินกอง,เมืองราชบุรี,ราชบุรี,70000,700114,7001,70
null,ห้วยไผ่,เมืองราชบุรี,ราชบุรี,70000,700105,7001,70
null,อ่างทอง,เมืองราชบุรี,ราชบุรี,70000,700108,7001,70
null,เกาะพลับพลา,เมืองราชบุรี,ราชบุรี,70000,700116,7001,70
null,เขาแร้ง,เมืองราชบุรี,ราชบุรี,70000,700115,7001,70
null,เจดีย์หัก,เมืองราชบุรี,ราชบุรี,70000,700102,7001,70
null,โคกหม้อ,เมืองราชบุรี,ราชบุรี,70000,700109,7001,70
null,คลองข่อย,โพธาราม,ราชบุรี,70120,700710,7007,70
null,คลองตาคต,โพธาราม,ราชบุรี,70120,700705,7007,70
null,ชำแระ,โพธาราม,ราชบุรี,70120,700711,7007,70
null,ดอนกระเบื้อง,โพธาราม,ราชบุรี,70120,700507,7007,70
null,ดอนทราย,โพธาราม,ราชบุรี,70120,700708,7007,70
null,ท่าชุมพล,โพธาราม,ราชบุรี,70120,700713,7007,70
null,ธรรมเสน,โพธาราม,ราชบุรี,70120,700717,7007,70
null,นางแก้ว,โพธาราม,ราชบุรี,70120,700716,7007,70
null,บางโตนด,โพธาราม,ราชบุรี,70120,700714,7007,70
null,บ้านฆ้อง,โพธาราม,ราชบุรี,70120,700706,7007,70
null,บ้านสิงห์,โพธาราม,ราชบุรี,70120,700707,7007,70
null,บ้านเลือก,โพธาราม,ราชบุรี,70120,700704,7007,70
null,สร้อยฟ้า,โพธาราม,ราชบุรี,70120,700712,7007,70
null,หนองกวาง,โพธาราม,ราชบุรี,70120,700719,7007,70
null,หนองโพ,โพธาราม,ราชบุรี,70120,700703,7007,70
null,เขาชะงุ้ม,โพธาราม,ราชบุรี,70120,700718,7007,70
null,เจ็ดเสมียน,โพธาราม,ราชบุรี,70120,700709,7007,70
null,เตาปูน,โพธาราม,ราชบุรี,70120,700715,7007,70
null,โพธาราม,โพธาราม,ราชบุรี,70120,700701,7007,70
null,ดงกลาง,จตุรพักตรพิมาน,ร้อยเอ็ด,45180,450407,false,45
null,ดงแดง,จตุรพักตรพิมาน,ร้อยเอ็ด,45180,450406,false,45
null,ดู่น้อย,จตุรพักตรพิมาน,ร้อยเอ็ด,45180,450411,false,45
null,น้ำใส,จตุรพักตรพิมาน,ร้อยเอ็ด,45180,450405,false,45
null,ป่าสังข์,จตุรพักตรพิมาน,ร้อยเอ็ด,45180,450408,false,45
null,ลิ้นฟ้า,จตุรพักตรพิมาน,ร้อยเอ็ด,45180,450410,false,45
null,ศรีโคตร,จตุรพักตรพิมาน,ร้อยเอ็ด,45180,450412,false,45
null,หนองผือ,จตุรพักตรพิมาน,ร้อยเอ็ด,45180,450402,false,45
null,หัวช้าง,จตุรพักตรพิมาน,ร้อยเอ็ด,45180,450401,false,45
null,อีง่อง,จตุรพักตรพิมาน,ร้อยเอ็ด,45180,450409,false,45
null,เมืองหงส์,จตุรพักตรพิมาน,ร้อยเอ็ด,45180,450403,false,45
null,โคกล่าม,จตุรพักตรพิมาน,ร้อยเอ็ด,45180,450404,false,45
null,จังหาร,จังหาร,ร้อยเอ็ด,45000,450115,4517,45
null,ดงสิงห์,จังหาร,ร้อยเอ็ด,45000,450111,4517,45
null,ดินดำ,จังหาร,ร้อยเอ็ด,45000,450116,4517,45
null,ปาฝา,จังหาร,ร้อยเอ็ด,45000,450107,4517,45
null,ผักแว่น,จังหาร,ร้อยเอ็ด,45000,451707,4517,45
null,ม่วงลาด,จังหาร,ร้อยเอ็ด,45000,450113,4517,45
null,ยางใหญ่,จังหาร,ร้อยเอ็ด,45000,451706,4517,45
null,แสนชาติ,จังหาร,ร้อยเอ็ด,45000,451708,4517,45
null,ทุ่งเขาหลวง,ทุ่งเขาหลวง,ร้อยเอ็ด,45170,450523,4520,45
null,บึงงาม,ทุ่งเขาหลวง,ร้อยเอ็ด,45170,450512,4520,45
null,มะบ้า,ทุ่งเขาหลวง,ร้อยเอ็ด,45170,450509,4520,45
null,เทอดไทย,ทุ่งเขาหลวง,ร้อยเอ็ด,45170,450516,4520,45
null,เหล่า,ทุ่งเขาหลวง,ร้อยเอ็ด,45170,450508,4520,45
null,ธงธานี,ธวัชบุรี,ร้อยเอ็ด,45170,450502,4505,45
null,ธวัชบุรี,ธวัชบุรี,ร้อยเอ็ด,45170,450504,4505,45
null,นิเวศน์,ธวัชบุรี,ร้อยเอ็ด,45170,450501,4505,45
null,บึงนคร,ธวัชบุรี,ร้อยเอ็ด,45170,450520,4505,45
null,มะอึ,ธวัชบุรี,ร้อยเอ็ด,45170,450507,4505,45
null,ราชธานี,ธวัชบุรี,ร้อยเอ็ด,45170,450522,4505,45
null,หนองพอก,ธวัชบุรี,ร้อยเอ็ด,45170,450524,4505,45
null,หนองไผ่,ธวัชบุรี,ร้อยเอ็ด,45170,450503,4505,45
null,อุ่มเม้า,ธวัชบุรี,ร้อยเอ็ด,45170,450506,4505,45
null,เขวาทุ่ง,ธวัชบุรี,ร้อยเอ็ด,45170,450510,4505,45
null,เมืองน้อย,ธวัชบุรี,ร้อยเอ็ด,45170,450517,4505,45
null,ไพศาล,ธวัชบุรี,ร้อยเอ็ด,45170,450515,4505,45
null,ขี้เหล็ก,ปทุมรัตต์,ร้อยเอ็ด,45190,450308,4503,45
null,ดอกล้ำ,ปทุมรัตต์,ร้อยเอ็ด,45190,450302,4503,45
null,บัวแดง,ปทุมรัตต์,ร้อยเอ็ด,45190,450301,4503,45
null,สระบัว,ปทุมรัตต์,ร้อยเอ็ด,45190,450306,4503,45
null,หนองแคน,ปทุมรัตต์,ร้อยเอ็ด,45190,450303,4503,45
null,โนนสง่า,ปทุมรัตต์,ร้อยเอ็ด,45190,450307,4503,45
null,โนนสวรรค์,ปทุมรัตต์,ร้อยเอ็ด,45190,450305,4503,45
null,โพนสูง,ปทุมรัตต์,ร้อยเอ็ด,45190,450304,4503,45
null,กุดน้ำใส,พนมไพร,ร้อยเอ็ด,45140,450603,4506,45
null,คำไฮ,พนมไพร,ร้อยเอ็ด,45140,450613,4506,45
null,ค้อใหญ่,พนมไพร,ร้อยเอ็ด,45140,450615,4506,45
null,ชานุวรรณ,พนมไพร,ร้อยเอ็ด,45140,450617,4506,45
null,นานวล,พนมไพร,ร้อยเอ็ด,45140,450612,4506,45
null,พนมไพร,พนมไพร,ร้อยเอ็ด,45140,450601,4506,45
null,วารีสวัสดิ์,พนมไพร,ร้อยเอ็ด,45140,450606,4506,45
null,สระแก้ว,พนมไพร,ร้อยเอ็ด,45140,450614,4506,45
null,หนองทัพไทย,พนมไพร,ร้อยเอ็ด,45140,450604,4506,45
null,แสนสุข,พนมไพร,ร้อยเอ็ด,45140,450602,4506,45
null,โคกสว่าง,พนมไพร,ร้อยเอ็ด,45140,450607,4506,45
null,โพธิ์ชัย,พนมไพร,ร้อยเอ็ด,45140,450611,4506,45
null,โพธิ์ใหญ่,พนมไพร,ร้อยเอ็ด,45140,450605,4506,45
null,บ้านบาก,ศรีสมเด็จ,ร้อยเอ็ด,45000,451608,4516,45
null,ศรีสมเด็จ,ศรีสมเด็จ,ร้อยเอ็ด,45000,450119,4516,45
null,สวนจิก,ศรีสมเด็จ,ร้อยเอ็ด,45280,450112,4516,45
null,หนองแวงควง,ศรีสมเด็จ,ร้อยเอ็ด,45000,451607,4516,45
null,หนองใหญ่,ศรีสมเด็จ,ร้อยเอ็ด,45000,450121,4516,45
null,เมืองเปลือย,ศรีสมเด็จ,ร้อยเอ็ด,45000,450122,4516,45
null,โพธิ์ทอง,ศรีสมเด็จ,ร้อยเอ็ด,45000,450114,4516,45
null,โพธิ์สัย,ศรีสมเด็จ,ร้อยเอ็ด,45280,451606,4516,45
null,จำปาขัน,สุวรรณภูมิ,ร้อยเอ็ด,45130,451115,4511,45
null,ช้างเผือก,สุวรรณภูมิ,ร้อยเอ็ด,45130,451112,4511,45
null,ดอกไม้,สุวรรณภูมิ,ร้อยเอ็ด,45130,451102,4511,45
null,ทุ่งกุลา,สุวรรณภูมิ,ร้อยเอ็ด,45130,451113,4511,45
null,ทุ่งศรีเมือง,สุวรรณภูมิ,ร้อยเอ็ด,45130,451114,4511,45
null,ทุ่งหลวง,สุวรรณภูมิ,ร้อยเอ็ด,45130,451108,4511,45
null,นาใหญ่,สุวรรณภูมิ,ร้อยเอ็ด,45130,451103,4511,45
null,น้ำคำ,สุวรรณภูมิ,ร้อยเอ็ด,45130,451110,4511,45
null,บ่อพันขัน,สุวรรณภูมิ,ร้อยเอ็ด,45130,451107,4511,45
null,สระคู,สุวรรณภูมิ,ร้อยเอ็ด,45130,451101,4511,45
null,หัวช้าง,สุวรรณภูมิ,ร้อยเอ็ด,45130,450401,4511,45
null,หัวโทน,สุวรรณภูมิ,ร้อยเอ็ด,45130,451106,4511,45
null,หินกอง,สุวรรณภูมิ,ร้อยเอ็ด,45130,451104,4511,45
null,ห้วยหินลาด,สุวรรณภูมิ,ร้อยเอ็ด,45130,451111,4511,45
null,เมืองทุ่ง,สุวรรณภูมิ,ร้อยเอ็ด,45130,451105,4511,45
null,กกโพธิ์,หนองพอก,ร้อยเอ็ด,45210,450904,4509,45
null,ท่าสีดา,หนองพอก,ร้อยเอ็ด,45210,450909,4509,45
